id_cliente,numero_cuenta,nombre,apellido,ciudad_cliente,pais_cliente,fecha_nacimiento,estado_civil,ingreso_anual,genero,numero_hijos,hijos_en_casa,nivel_educativo,fecha_apertura_cuenta,tipo_membresia,ocupacion,vivienda_propia
157,312226284146-0, Esther, Espinosa,Bogotá,Colombia,15/4/1940,Soltero,$10K-$14K,F,2,0,Educación Universitaria Completa,10/3/2023,Frescura,Profesional,No
158,312246129808-9, Adriana, Cordero,Cali,Colombia,19/12/1991,Casado,$26K-$30K,F,3,1,Educación Universitaria Incompleta,6/11/2023,Frescura,Gerencial,Si
159,312395582450-2, Arturo, Cordero,Medellín,Colombia,9/2/1970,Casado,$6K-$10K,M,4,4,Educación Secundaria Completa,3/8/2021,Frescura,Operativa Calificada,Si
160,312469726800-4, Consuelo, Morales,Cali,Colombia,3/8/1991,Casado,$18K-22K,F,1,1,Educación Secundaria Incompleta,14/4/2020,Premium,Profesional,No
161,312470872000-6, María José, Espinoza,Bogotá,Colombia,23/8/1963,Casado,$6K-$10K,F,1,0,Educación Secundaria Completa,17/9/2022,Frescura,Operativa Básica,Si
162,312501138149-1, Laura, Duarte,Quito,Ecuador,3/5/1993,Casado,$6K-$10K,F,3,1,Educación Secundaria Incompleta,18/11/2023,Frescura,Operativa Básica,Si
163,312504010795-8, Isabel, Solano,Bogotá,Colombia,17/6/1982,Soltero,$2K-$6K,F,5,0,Educación Secundaria Incompleta,23/10/2022,Básica,Operativa Calificada,No
164,312509662210-5, Soledad, Ríos,Bogotá,Colombia,22/2/1977,Soltero,$6K-$10K,F,4,0,Educación Secundaria Completa,1/1/2020,Frescura,Operativa Calificada,No
165,312574756739-9, Francisco, Aguilar,Medellín,Colombia,17/8/1965,Soltero,$26K-$30K,M,2,0,Educación Universitaria Completa,22/9/2022,Frescura,Profesional,Si
166,312581684884-5, Susana, Fernández,Quito,Ecuador,20/9/1962,Soltero,$6K-$10K,F,4,0,Educación Secundaria Completa,26/4/2022,Premium,Operativa Básica,Si
167,312601962386-8, Alberto, Romero,Bogotá,Colombia,6/7/1962,Soltero,$14K-$18K,M,2,0,Postgrado Universitario,17/9/2020,Frescura,Profesional,Si
168,312619442342-8, Cristina, Mendoza,Cali,Colombia,24/7/1993,Casado,$2K-$6K,F,4,3,Educación Secundaria Incompleta,5/5/2021,Básica,Operativa Básica,No
169,312687127886-1, Maribel, Vega,Medellín,Colombia,16/12/1986,Casado,$10K-$14K,F,0,0,Educación Secundaria Incompleta,28/7/2023,Frescura,Operativa Básica,Si
170,312723721265-8, Francisco, Ramírez,Bogotá,Colombia,13/7/1950,Soltero,$2K-$6K,M,1,0,Educación Secundaria Incompleta,5/12/2023,Básica,Operativa Calificada,No
171,312749049365-3, Ernesto, Guzmán,Bogotá,Colombia,10/2/1962,Casado,$2K-$6K,M,4,1,Educación Secundaria Incompleta,26/9/2021,Básica,Operativa Básica,No
172,312756747303-4, Patricia, Espinoza,Bogotá,Colombia,10/5/1972,Casado,$10K-$14K,F,3,1,Educación Universitaria Completa,14/7/2021,Selecta,Profesional,No
173,312788177429-4, Lucía, Medina,Cali,Colombia,21/2/1970,Soltero,$10K-$14K,F,3,0,Educación Secundaria Completa,3/12/2024,Premium,Operativa Básica,No
174,312819100650-7, Estela, Valencia,Bogotá,Colombia,23/6/1983,Casado,$18K-22K,F,4,0,Educación Secundaria Completa,17/7/2021,Frescura,Gerencial,Si
175,312826817331-2, Carmen, Salinas,Quito,Ecuador,14/3/2006,Soltero,$14K-$18K,F,0,0,Postgrado Universitario,9/5/2021,Frescura,Profesional,No
176,312883031069-1, Pablo, Ramos,Bogotá,Colombia,16/5/1990,Casado,$22K-$26K,M,2,2,Educación Universitaria Incompleta,6/8/2022,Selecta,Profesional,Si
177,313020749090-0, Daniel, Duarte,Medellín,Colombia,13/9/2005,Casado,$2K-$6K,M,0,0,Educación Secundaria Incompleta,8/8/2021,Básica,Operativa Calificada,No
178,313205293118-9, Emilio, Arias,Medellín,Colombia,19/12/1997,Soltero,$6K-$10K,M,1,0,Educación Universitaria Incompleta,18/9/2021,Frescura,Operativa Básica,Si
179,313208391069-7, Carlos, Morales,Bogotá,Colombia,11/1/1948,Soltero,$26K-$30K,M,1,0,Postgrado Universitario,2/9/2021,Premium,Profesional,Si
180,313266651331-5, Maribel, Díaz,Cali,Colombia,3/3/1975,Soltero,$10K-$14K,F,4,0,Educación Universitaria Completa,23/4/2022,Frescura,Profesional,No
181,313267909287-8, Sonia, Bustamante,Cali,Colombia,23/6/1995,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,25/11/2022,Frescura,Operativa Básica,No
182,313276621102-8, Adriana, Lara,Cali,Colombia,24/3/1954,Casado,$22K-$26K,F,1,1,Postgrado Universitario,7/1/2020,Frescura,Gerencial,Si
183,313341940937-3, Luis, Sánchez,Quito,Ecuador,19/11/1999,Casado,$26K-$30K,M,2,0,Postgrado Universitario,27/12/2021,Frescura,Profesional,No
184,313364020883-4, María José, Ramírez,Quito,Ecuador,20/5/1998,Casado,$14K-$18K,F,4,0,Educación Secundaria Completa,26/8/2023,Frescura,Profesional,Si
185,313378177581-7, Juan, Cárdenas,Cali,Colombia,7/10/1953,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,20/6/2023,Básica,Operativa Básica,Si
186,313443816602-5, Diana, Duarte,Bogotá,Colombia,15/2/1961,Casado,$22K-$26K,F,3,2,Educación Secundaria Incompleta,28/11/2024,Frescura,Profesional,Si
187,313446914554-2, Arturo, Zambrano,Medellín,Colombia,12/1/2005,Soltero,$2K-$6K,M,0,0,Educación Secundaria Incompleta,23/3/2021,Básica,Operativa Básica,Si
188,313469538900-5, Carmen, Peralta,Medellín,Colombia,13/11/1989,Casado,$6K-$10K,F,4,4,Educación Secundaria Completa,9/8/2023,Premium,Operativa Calificada,Si
189,313562946914-4, Ricardo, Pérez,Quito,Ecuador,26/11/1949,Casado,$2K-$6K,M,2,1,Educación Secundaria Incompleta,2/4/2023,Básica,Operativa Calificada,Si
190,313586660450-1, Consuelo, Contreras,Medellín,Colombia,25/12/1994,Casado,$22K-$26K,F,1,0,Educación Universitaria Incompleta,17/5/2023,Frescura,Profesional,Si
191,313705584108-9, María José, Solano,Bogotá,Colombia,13/5/1979,Soltero,$6K-$10K,F,4,0,Educación Universitaria Incompleta,20/10/2021,Básica,Operativa Básica,No
192,313838458059-2, Diana, Rodríguez,Cali,Colombia,24/6/2007,Casado,$10K-$14K,F,4,0,Educación Universitaria Completa,20/3/2020,Frescura,Profesional,Si
193,313856576383-9, Fernando, Rivera,Bogotá,Colombia,4/7/1972,Soltero,$6K-$10K,M,0,0,Educación Universitaria Incompleta,12/3/2021,Frescura,Operativa Calificada,Si
194,313859073500-9, Adriana, Molina,Chiclayo,Perú,5/7/2000,Soltero,$6K-$10K,F,1,0,Educación Universitaria Incompleta,21/2/2024,Frescura,Operativa Calificada,No
195,313960855303-5, Concha, Guzmán,Quito,Ecuador,24/4/1995,Soltero,$10K-$14K,F,4,0,Educación Universitaria Completa,1/10/2021,Frescura,Profesional,Si
196,313968872350-0, Nicolás, Castillo,Bogotá,Colombia,7/8/1996,Soltero,$2K-$6K,M,2,0,Educación Secundaria Incompleta,20/11/2024,Básica,Operativa Básica,No
197,314031056759-0, Inés, Delgado,Bogotá,Colombia,25/6/1978,Casado,$2K-$6K,F,1,1,Educación Secundaria Completa,20/4/2021,Básica,Operativa Calificada,Si
198,314047616719-5, Irene, Jara,Bogotá,Colombia,22/11/1969,Casado,$2K-$6K,F,1,1,Educación Secundaria Incompleta,11/4/2022,Básica,Operativa Calificada,Si
199,314055953026-3, Sebastián, Montoya,Bogotá,Colombia,15/4/1976,Casado,$2K-$6K,M,0,0,Educación Universitaria Completa,27/12/2021,Básica,Profesional,No
200,314088753759-5, Lidia, Araya,Bogotá,Colombia,13/6/2007,Soltero,$10K-$14K,F,5,0,Educación Universitaria Incompleta,7/8/2022,Frescura,Operativa Calificada,No
201,314144347906-0, Isabel, Castro,Lima,Perú,7/11/2006,Casado,$10K-$14K,F,1,0,Educación Universitaria Completa,5/9/2024,Frescura,Profesional,No
202,314152102170-2, Sara, Álvarez,Bogotá,Colombia,13/9/1976,Soltero,$2K-$6K,F,5,0,Educación Secundaria Incompleta,15/7/2023,Básica,Operativa Básica,Si
203,314160062969-6, Adrián, León,Quito,Ecuador,24/4/1982,Casado,$10K-$14K,M,1,0,Educación Universitaria Completa,6/8/2022,Selecta,Gerencial,No
204,314176585373-2, Ángel, Galindo,Quito,Ecuador,11/6/1998,Casado,$26K-$30K,M,2,1,Educación Secundaria Completa,17/9/2021,Frescura,Gerencial,Si
205,314233587682-6, Cristian, Castillo,Bogotá,Colombia,16/8/1990,Casado,$22K-$26K,M,5,1,Educación Universitaria Completa,20/12/2024,Frescura,Gerencial,Si
206,314261469242-1, Virginia, Suárez,Cali,Colombia,23/8/2009,Soltero,$10K-$14K,F,3,0,Educación Universitaria Completa,12/3/2022,Frescura,Gerencial,Si
207,314344024953-1, Pablo, Peralta,Bogotá,Colombia,20/12/1968,Soltero,$14K-$18K,M,2,0,Postgrado Universitario,19/6/2022,Frescura,Profesional,No
208,314351516364-2, Araceli, Aguilar,Medellín,Colombia,17/6/1946,Casado,$26K-$30K,F,2,1,Educación Universitaria Incompleta,2/12/2020,Premium,Profesional,Si
209,314368864950-6, Pablo, Reyes,Bogotá,Colombia,4/8/1955,Soltero,$14K-$18K,M,2,0,Educación Universitaria Completa,8/6/2023,Frescura,Profesional,No
210,314544959960-3, Vanessa, Rojas,Quito,Ecuador,10/9/1941,Casado,$14K-$18K,F,1,1,Postgrado Universitario,2/10/2023,Básica,Gerencial,No
211,314579375383-9, Martín, Espinoza,Lima,Perú,24/5/1968,Casado,$2K-$6K,M,3,3,Educación Secundaria Incompleta,2/7/2023,Básica,Operativa Calificada,Si
212,314614654480-7, Miguel, Bustamante,Bogotá,Colombia,5/4/2001,Casado,$2K-$6K,M,4,3,Educación Secundaria Incompleta,26/11/2020,Básica,Operativa Básica,Si
213,314670736790-7, Carolina, Herrera,Bogotá,Colombia,19/12/1945,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,22/11/2024,Frescura,Operativa Básica,Si
214,314686564504-9, Marco, Molina,Quito,Ecuador,24/5/1980,Casado,$6K-$10K,M,1,0,Educación Secundaria Completa,3/4/2022,Frescura,Operativa Básica,Si
215,314714577496-5, Bruno, Solano,Bogotá,Colombia,14/6/1949,Casado,$10K-$14K,M,5,1,Educación Universitaria Incompleta,25/12/2023,Frescura,Profesional,Si
216,314723364550-1, Verónica, Gutiérrez,Cali,Colombia,21/7/1954,Soltero,$14K-$18K,F,2,0,Educación Secundaria Completa,9/7/2024,Frescura,Profesional,No
217,314747979042-9, Gabriel, Cruz,Medellín,Colombia,18/4/1955,Soltero,$10K-$14K,M,5,0,Educación Universitaria Incompleta,3/6/2024,Frescura,Operativa Calificada,Si
218,314768012461-3, Benjamín, García,Lima,Perú,6/2/1969,Soltero,$14K-$18K,M,2,0,Educación Universitaria Completa,20/5/2021,Frescura,Profesional,Si
219,314831811487-3, Pablo, Rodríguez,Bogotá,Colombia,9/10/2007,Casado,$6K-$10K,M,2,2,Educación Secundaria Completa,12/10/2022,Frescura,Operativa Calificada,Si
220,314902125594-9, Verónica, Miranda,Bogotá,Colombia,16/1/1985,Casado,$10K-$14K,F,2,0,Educación Universitaria Completa,27/2/2020,Frescura,Gerencial,Si
221,314911569655-9, Asunción, Lara,Cali,Colombia,8/8/1952,Casado,$6K-$10K,F,2,2,Educación Universitaria Incompleta,17/10/2020,Frescura,Operativa Calificada,Si
222,314919305145-1, María, Pinto,Bogotá,Colombia,5/12/2002,Soltero,$18K-22K,F,0,0,Educación Secundaria Completa,9/8/2020,Frescura,Profesional,No
223,314984793960-5, Laura, Delgado,Quito,Ecuador,5/6/1993,Casado,$2K-$6K,F,1,1,Educación Secundaria Incompleta,22/4/2021,Básica,Operativa Básica,No
224,315091138184-5, Elena, Mendoza,Chimbote,Perú,27/8/2003,Casado,$2K-$6K,F,3,0,Educación Secundaria Incompleta,8/12/2022,Premium,Operativa Calificada,Si
225,315140029488-6, Alejandro, Beltrán,Medellín,Colombia,26/5/1986,Soltero,$6K-$10K,M,5,0,Educación Secundaria Completa,4/11/2023,Frescura,Operativa Básica,No
226,315194497107-3, Silvia, Rojas,Medellín,Colombia,25/8/2004,Soltero,$18K-22K,F,2,0,Postgrado Universitario,24/9/2022,Frescura,Profesional,Si
227,315228180288-2, Silvia, Palacios,Bogotá,Colombia,10/10/1993,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,18/5/2024,Frescura,Operativa Básica,Si
228,315291716600-0, Irene, Chávez,Bogotá,Colombia,14/6/1988,Casado,$18K-22K,F,3,0,Educación Secundaria Completa,10/7/2023,Básica,Profesional,Si
229,315350352226-5, Isabel, Salinas,Cali,Colombia,2/10/1976,Casado,$14K-$18K,F,1,0,Postgrado Universitario,28/7/2020,Frescura,Gerencial,Si
230,315357073850-0, Mateo, Salazar,Cali,Colombia,13/2/1973,Casado,$2K-$6K,M,2,0,Educación Secundaria Incompleta,7/7/2021,Básica,Operativa Básica,Si
231,315425078570-6, Cristina, Cruz,Quito,Ecuador,27/10/1974,Casado,$6K-$10K,F,5,1,Educación Universitaria Incompleta,4/8/2024,Frescura,Oficinista,Si
232,315444717704-4, Lucía, Rivera,Quito,Ecuador,8/4/1941,Casado,$22K-$26K,F,1,0,Educación Universitaria Completa,13/8/2020,Selecta,Gerencial,Si
233,315499861240-0, Héctor, Monroy,Cali,Colombia,23/2/2004,Casado,$26K-$30K,M,3,2,Educación Secundaria Completa,10/9/2022,Frescura,Profesional,No
234,315514280795-0, Eduardo, Cárdenas,Bogotá,Colombia,20/9/1968,Casado,$2K-$6K,M,3,0,Educación Secundaria Incompleta,20/8/2021,Básica,Operativa Básica,Si
235,315555305181-1, Germán, Rivas,Medellín,Colombia,11/12/1950,Casado,$14K-$18K,M,2,0,Educación Universitaria Completa,21/3/2023,Selecta,Profesional,No
236,315590471623-5, Álvaro, Cruz,Medellín,Colombia,15/11/1960,Soltero,$2K-$6K,M,1,0,Educación Secundaria Incompleta,2/9/2023,Básica,Operativa Calificada,No
237,315611537693-6, Emilio, Escalante,Quito,Ecuador,15/6/1971,Casado,$14K-$18K,M,0,0,Educación Universitaria Completa,9/7/2021,Frescura,Gerencial,No
238,315623497662-2, Elena, Escobar,Medellín,Colombia,17/10/1984,Casado,$2K-$6K,F,1,1,Educación Secundaria Incompleta,2/11/2023,Básica,Operativa Básica,Si
239,315662043690-3, Alex, Rodríguez,Bogotá,Colombia,7/8/2006,Casado,$22K-$26K,M,1,0,Postgrado Universitario,7/6/2022,Frescura,Profesional,Si
240,315880571304-2, Eduardo, Delgado,Bogotá,Colombia,9/10/1990,Casado,$6K-$10K,M,2,2,Educación Secundaria Incompleta,20/7/2020,Frescura,Operativa Calificada,No
241,315896680652-1, Samuel, Cruz,Lima,Perú,23/10/1993,Casado,$18K-22K,M,4,4,Educación Secundaria Completa,20/9/2024,Premium,Profesional,Si
242,316080529986-6, Oscar, Fuentes,Lima,Perú,2/2/1985,Soltero,$2K-$6K,M,1,0,Educación Secundaria Incompleta,10/3/2024,Básica,Operativa Básica,Si
243,316114832758-5, Gabriel, Maldonado,Quito,Ecuador,22/4/1948,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,21/3/2024,Selecta,Operativa Básica,Si
244,316121498000-0, Ángela, Aguirre,Puno,Perú,24/7/1975,Casado,$10K-$14K,F,3,3,Educación Universitaria Completa,1/2/2020,Premium,Profesional,No
245,316205518244-1, Pablo, Salazar,Quito,Ecuador,7/6/1983,Casado,$26K-$30K,M,5,4,Educación Secundaria Completa,20/6/2023,Premium,Profesional,No
246,316227654516-7, Mateo, Suárez,Bogotá,Colombia,18/8/1954,Soltero,$6K-$10K,M,4,0,Educación Secundaria Completa,5/7/2022,Frescura,Operativa Básica,Si
247,316229945122-8, Irene, Chacón,Trujillo,Perú,12/2/1987,Soltero,$10K-$14K,F,1,0,Educación Universitaria Completa,9/6/2023,Frescura,Profesional,No
248,316269204615-0, Leonardo, Beltrán,Lima,Perú,6/3/1986,Soltero,$6K-$10K,M,1,0,Educación Universitaria Incompleta,19/3/2022,Frescura,Oficinista,No
249,316279925500-5, María José, Benítez,Quito,Ecuador,20/8/1941,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,1/12/2022,Básica,Operativa Básica,Si
250,316397516131-0, Julián, Chávez,Medellín,Colombia,25/3/1949,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,20/6/2023,Básica,Operativa Básica,Si
251,316443459689-3, Sara, Morales,Bogotá,Colombia,22/5/2005,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,16/9/2020,Frescura,Operativa Calificada,No
252,316477124093-3, Miguel, Ramírez,Bogotá,Colombia,6/3/1993,Casado,$6K-$10K,M,1,1,Educación Secundaria Completa,28/4/2022,Frescura,Operativa Calificada,Si
253,316496181190-1, Maribel, Reyes,Bogotá,Colombia,16/6/1954,Soltero,$26K-$30K,F,4,0,Educación Secundaria Incompleta,25/8/2021,Selecta,Profesional,Si
254,316534239053-9, Gabriel, Rojas,Quito,Ecuador,26/10/1941,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,11/11/2021,Básica,Operativa Calificada,No
255,316547870037-4, Eduardo, Lara,Bogotá,Colombia,15/3/1995,Soltero,$6K-$10K,M,2,0,Educación Secundaria Completa,1/3/2022,Frescura,Operativa Básica,Si
256,316579431592-9, Fernando, González,Quito,Ecuador,15/1/1941,Casado,$2K-$6K,M,2,2,Educación Secundaria Incompleta,15/9/2022,Básica,Operativa Básica,Si
257,316604703366-8, Elena, Soto,Bogotá,Colombia,2/8/1988,Casado,$6K-$10K,F,3,3,Educación Secundaria Completa,7/12/2023,Selecta,Operativa Básica,Si
258,316622878012-3, Jorge, Cáceres,Bogotá,Colombia,1/12/1942,Soltero,$6K-$10K,M,2,0,Educación Secundaria Completa,19/6/2021,Frescura,Operativa Básica,Si
259,316673590538-9, Francisco, Morales,Quito,Ecuador,11/2/2007,Casado,$2K-$6K,M,2,2,Educación Secundaria Incompleta,18/8/2023,Básica,Operativa Básica,No
260,316758868650-1, Emilio, Cruz,Medellín,Colombia,11/2/1996,Casado,$10K-$14K,M,5,5,Educación Universitaria Completa,7/2/2022,Premium,Gerencial,No
261,316813768250-2, Jorge, Lara,Bogotá,Colombia,19/10/1978,Soltero,$26K-$30K,M,4,0,Educación Secundaria Incompleta,11/1/2024,Frescura,Profesional,Si
262,316824564039-1, Gloria, García,Quito,Ecuador,16/4/1969,Soltero,$14K-$18K,F,4,0,Educación Universitaria Completa,21/11/2021,Frescura,Profesional,No
263,316842719911-6, Irene, Benítez,Jaén,Perú,8/9/1976,Casado,$2K-$6K,F,0,0,Educación Secundaria Incompleta,17/1/2024,Básica,Operativa Calificada,No
264,316871728002-5, Isabel, Aguirre,Cali,Colombia,18/2/1949,Soltero,$2K-$6K,F,0,0,Educación Secundaria Incompleta,27/2/2021,Básica,Operativa Básica,No
265,316981939971-3, Encarnación, Guzmán,Medellín,Colombia,11/5/2006,Soltero,$2K-$6K,F,4,0,Educación Secundaria Incompleta,17/8/2023,Básica,Operativa Calificada,No
266,317019997833-4, Adrián, Guerra,Quito,Ecuador,2/8/1976,Soltero,$2K-$6K,M,2,0,Educación Secundaria Incompleta,2/7/2022,Frescura,Operativa Básica,No
267,317023095785-1, Gloria, García,Bogotá,Colombia,11/2/1994,Soltero,$26K-$30K,F,3,0,Postgrado Universitario,26/1/2021,Frescura,Profesional,Si
268,317076192794-3, Sergio, Delgado,Bogotá,Colombia,27/4/1998,Casado,$6K-$10K,M,0,0,Educación Secundaria Completa,4/9/2021,Frescura,Operativa Calificada,Si
269,317100488243-9, María, Maldonado,Bogotá,Colombia,21/4/2003,Casado,$2K-$6K,F,2,2,Educación Secundaria Incompleta,7/12/2023,Básica,Operativa Básica,No
270,317117254734-3, Luis, Lara,Bogotá,Colombia,17/1/2010,Soltero,$14K-$18K,M,0,0,Educación Universitaria Completa,22/7/2021,Frescura,Gerencial,No
271,317212352454-8, Ricardo, Cardenas,Quito,Ecuador,14/5/1968,Soltero,$2K-$6K,M,2,0,Educación Secundaria Incompleta,5/12/2020,Básica,Operativa Básica,Si
272,317222453653-0, María, Ríos,Cajamarca,Perú,10/11/1946,Soltero,$6K-$10K,F,0,0,Educación Secundaria Completa,21/9/2021,Frescura,Operativa Calificada,No
273,317247349916-6, Susana, Salazar,Bogotá,Colombia,8/2/1955,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,27/7/2021,Frescura,Operativa Básica,Si
274,317250673173-0, Manuel, Aguilar,Medellín,Colombia,3/3/1941,Soltero,$6K-$10K,M,4,0,Educación Secundaria Completa,1/4/2021,Premium,Operativa Calificada,No
275,317397966680-0, Lourdes, Guerra,Bogotá,Colombia,1/2/1980,Casado,$6K-$10K,F,2,1,Educación Secundaria Completa,28/11/2021,Frescura,Operativa Calificada,Si
276,317405289114-2, Pablo, Cárdenas,Cali,Colombia,25/9/2001,Casado,$22K-$26K,M,3,2,Educación Universitaria Completa,7/9/2021,Frescura,Profesional,Si
277,317412517664-1, Martín, Morales,Cali,Colombia,15/5/1989,Soltero,$10K-$14K,M,2,0,Educación Universitaria Completa,7/5/2021,Frescura,Gerencial,Si
278,317523443101-5, Susana, González,Cali,Colombia,21/9/1954,Casado,$2K-$6K,F,0,0,Educación Secundaria Incompleta,14/10/2023,Básica,Operativa Básica,Si
279,317573930321-2, Miriam, Espinoza,Quito,Ecuador,10/10/1992,Soltero,$22K-$26K,F,3,0,Educación Secundaria Incompleta,18/11/2021,Premium,Gerencial,Si
280,317614034710-5, Lidia, Gutiérrez,Medellín,Colombia,17/11/1998,Soltero,$10K-$14K,F,1,0,Educación Secundaria Completa,26/8/2023,Selecta,Operativa Básica,No
281,317668802738-4, Ángela, Aguilar,Bogotá,Colombia,8/12/1959,Soltero,$10K-$14K,F,0,0,Educación Universitaria Completa,18/4/2021,Frescura,Gerencial,No
282,317733484250-1, Carmen, Medina,Bogotá,Colombia,8/12/1961,Soltero,$10K-$14K,F,3,0,Educación Universitaria Completa,21/3/2022,Selecta,Profesional,No
283,317788383500-3, Oscar, Vega,Bogotá,Colombia,2/3/1941,Soltero,$10K-$14K,M,3,0,Educación Universitaria Incompleta,22/2/2024,Frescura,Operativa Calificada,No
284,317798860369-6, Natalia, Duarte,Bogotá,Colombia,26/3/1977,Soltero,$2K-$6K,F,2,0,Educación Secundaria Incompleta,12/2/2021,Básica,Operativa Calificada,No
285,317801920769-2, Lidia, Soto,Bogotá,Colombia,17/9/1943,Casado,$6K-$10K,F,3,3,Educación Universitaria Incompleta,11/2/2022,Premium,Oficinista,No
286,317843771277-4, Isabel, Aguirre,Cajamarca,Perú,22/6/1994,Soltero,$22K-$26K,F,1,0,Educación Universitaria Completa,8/10/2021,Premium,Profesional,No
287,317856726348-3, Elena, Zamora,Bogotá,Colombia,15/6/1985,Casado,$10K-$14K,F,0,0,Educación Universitaria Completa,5/7/2023,Premium,Profesional,Si
288,317948050200-3, Maribel, González,Bogotá,Colombia,21/12/2006,Casado,$6K-$10K,F,3,1,Educación Secundaria Completa,24/9/2023,Básica,Operativa Básica,Si
289,318053474550-6, Susana, Jara,Bogotá,Colombia,6/9/1978,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,16/11/2024,Frescura,Operativa Básica,No
290,318087983850-5, Juan, Reyes,Cali,Colombia,9/7/1996,Soltero,$26K-$30K,M,4,0,Educación Secundaria Completa,5/4/2021,Frescura,Gerencial,Si
291,318120953441-7, Gabriel, Herrera,Quito,Ecuador,3/3/1997,Soltero,$18K-22K,M,1,0,Educación Secundaria Completa,25/12/2023,Frescura,Profesional,Si
292,318165545163-6, Jorge, Pinto,Bogotá,Colombia,10/8/1992,Casado,$14K-$18K,M,0,0,Educación Universitaria Completa,3/3/2021,Frescura,Profesional,No
293,318176416156-6, Jorge, Cruz,Cali,Colombia,20/3/1968,Casado,$6K-$10K,M,4,3,Educación Secundaria Completa,3/8/2023,Premium,Operativa Básica,Si
